type,user,text,files,timestamp,date,time,year
message,U042FH0RB,['~HYPERLINK'],,2018-11-08 10:49:31.144700,2018-11-08,10:49:31.144700,2018
message,UAURGNEE6,"['very', 'cool.', 'dig', 'this.']",,2018-11-08 10:50:37.145100,2018-11-08,10:50:37.145100,2018
message,UAURGNEE6,['thank'],,2018-11-08 10:50:49.145300,2018-11-08,10:50:49.145300,2018
message,UAURGNEE6,"['sounds', 'only', 'plug', 'python2.7?', 'already', 'switched', '3.5', 'though', '...']",,2018-11-08 10:52:54.145800,2018-11-08,10:52:54.145800,2018
message,U042FH0RB,"['hasn’t', 'been', 'updated', 'since', '2013', 'looks']",,2018-11-08 10:54:40.146100,2018-11-08,10:54:40.146100,2018
message,U042FH0RB,"['don’t', 'know', 'offhand', 'there’s', 'anything', 'that’s', 'more', 'recently', 'updated']",,2018-11-08 10:54:57.146400,2018-11-08,10:54:57.146400,2018
message,UAURGNEE6,"['possible', '2.7', '3.5', 'running', 'same', 'time', 'advisable?']",,2018-11-08 11:20:28.146900,2018-11-08,11:20:28.146900,2018
message,U042FH0RB,['used'],,2018-11-08 11:30:27.147300,2018-11-08,11:30:27.147300,2018
message,U042FH0RB,"['recently', 'switched', 'using', 'pyenv']",,2018-11-08 11:30:31.147500,2018-11-08,11:30:31.147500,2018
message,U042FH0RB,"['definitely', 'although', 'confusing', 'python', '“python”', 'refers']",,2018-11-08 11:30:47.147900,2018-11-08,11:30:47.147900,2018
message,U91855PA9,"['two', 'anaconda', 'setups,', 'though', '2.7', 'one', 'hg', 'certain', 'project']",,2018-11-08 14:43:59.148700,2018-11-08,14:43:59.148700,2018
message,U042HLT7U,['same'],,2018-11-08 14:44:34.148900,2018-11-08,14:44:34.148900,2018
message,UAURGNEE6,"['install', 'yoink?']",,2018-11-08 20:01:51.149100,2018-11-08,20:01:51.149100,2018
message,UAURGNEE6,"['~HYPERLINK', 'cited', 'setup.py', 'exist']",,2018-11-08 20:19:44.149500,2018-11-08,20:19:44.149500,2018
message,U042FH0RB,[],,2018-11-08 20:54:03.149900,2018-11-08,20:54:03.149900,2018
message,U042FH0RB,"['don’t', 'think', 'it’s', 'been', 'touched', 'five', 'years']",,2018-11-08 20:54:20.150300,2018-11-08,20:54:20.150300,2018
message,U042FH0RB,"['probably', 'clone', 'repo']",,2018-11-08 20:54:30.150500,2018-11-08,20:54:30.150500,2018
message,U042FH0RB,"['btw,', 'these', 'aren’t', 'yt', 'questions,', 'best', 'take', 'e.g.', 'stackoverflow', 'instead', 'yt', 'slack']",,2018-11-08 20:54:53.150700,2018-11-08,20:54:53.150700,2018
message,U5Z2BFPQR,"['~USER', 'joined', 'channel']",,2017-06-26 12:31:50.944132,2017-06-26,12:31:50.944132,2017
message,UDN6ACN6N,"['~USER', 'joined', 'channel']",,2018-10-25 07:32:11.000200,2018-10-25,07:32:11.000200,2018
message,UDN6ACN6N,"['hi,', '.vtr', 'files', 'supported', 'yt?', 'try', 'yt', '.vtr', 'files', '?']",,2018-10-25 07:49:12.000100,2018-10-25,07:49:12.000100,2018
message,U042F73R7,"['~USER', ""what's"", '~CODESNIPPET', 'file?']",,2018-10-25 09:37:20.000100,2018-10-25,09:37:20.000100,2018
message,U042F73R7,"['visualization', 'toolkit', 'rectilinear', 'grid', 'data', '?']",,2018-10-25 09:38:45.000100,2018-10-25,09:38:45.000100,2018
message,UDN6ACN6N,"['~USER', 'fyi:', '~HYPERLINK']",,2018-10-25 09:45:18.000100,2018-10-25,09:45:18.000100,2018
message,U042F73R7,"[""don't"", 'think', 'yt', 'parse', 'generic', 'vtk', 'datafiles.', 'only', 'support', 'specific', 'flavors', 'created', 'computational', 'codes', '(e.g.', 'athena)']",,2018-10-25 09:51:40.000100,2018-10-25,09:51:40.000100,2018
message,U042FH0RB,"['don’t', 'support', 'format,']",,2018-10-25 10:36:43.000100,2018-10-25,10:36:43.000100,2018
message,U042FH0RB,"['second', 'time', 'month', 'we’ve', 'similar', 'request', 'though,', 'adding', 'support', 'more', '“generic”', 'cfd', 'formats', 'great', 'project']",,2018-10-25 10:42:30.000100,2018-10-25,10:42:30.000100,2018
message,UDN6ACN6N,"['shame.', ""don't"", 'think', 'difficult', 'though.', 'vtk', 'library', '(~HYPERLINK),', 'they', 'reader', 'functions.', 'guess,', 'data', 'fed', 'correctly', 'yt.', 'try', 'hack', 'something', 'purpose']",,2018-10-25 11:02:07.000100,2018-10-25,11:02:07.000100,2018
message,U042FH0RB,"['optional', 'dependency', 'vtk', 'certainly', 'easiest', 'approach']",,2018-10-25 11:02:59.000100,2018-10-25,11:02:59.000100,2018
message,U042HLT7U,"['especially', 'modularization', '--', 'even', 'make', 'sense', 'work', 'more', 'closely', 'vtk', 'functions', 'cases']",,2018-10-25 11:05:57.000100,2018-10-25,11:05:57.000100,2018
message,U042J5BN6,"['i’m', 'trying', 'make', 'phase', 'plot', '~CODESNIPPET', 'vs', '~CODESNIPPET', 'sphere', 'object.', 'it’s', 'easy', '~CODESNIPPET', 'vs', '~CODESNIPPET', 'sphere', 'object,', 'it’s', 'tricky', 'extend', 'include', 'free', 'fall', 'time.', 'reason', 'freefall', 'time', 'cannot', 'calculate', 'fly', 'each', 'gas', 'cell,', 'dependent', '~CODESNIPPET.', 'make', 'bunch', 'spheres', 'different', 'radii', 'calculate', 't_ff', 'spherically-symmetric', 'profile,', 'i’m', 'feed', 'back', 'yt', 'infrastructure', 'make', 'original', 'desired', 'phase', 'plot', '~CODESNIPPET', 'vs', '~CODESNIPPET.', 'ideas', 'crazy', 'feat?']",,2018-10-25 17:47:17.000100,2018-10-25,17:47:17.000100,2018
message,U042HLT7U,"['~USER', ""profile's"", 'accumulation', 'argument', 'enclosed', 'mass', 'function', 'radius']",,2018-10-25 20:18:28.000100,2018-10-25,20:18:28.000100,2018
message,U042HLT7U,"['~USER', 'profile', ""you'll"", 'enclosed', 'spherically', 'symmetric', 'same', 'points', 'similarly', 'spaced', 'phase']",,2018-10-25 20:19:21.000100,2018-10-25,20:19:21.000100,2018
message,U042J5BN6,"['~USER', 'that’s', 'useful.', 'forgotten', 'accumulation', 'kwarg.', 'thanks!', 'put', 'enclosed', 'mass', 'profile', 'info', 'back', 'data', 'phase', 'plot?', 'issue', 'diversity', 'stuff', 'going', 'halo', 'don’t', 'flatten', 'single', 'radial', 'profile', 'lose', 'structure', 'seen', 'full', 'phase', 'plot', 'vs', 'radius.', 'maybe', 'isn’t', 'possible.']",,2018-10-26 01:28:14.004200,2018-10-26,01:28:14.004200,2018
message,U042J5BN6,"['guess', 'read', 'phase', 'plot', 'info', 'plot', 'manually', 'combine', 'profile', 'data', 'back', 'pcolormesh', 'mpl', 'instance.', 'maybe?', 'hmm.', 'i’ll', 'try', 'report', 'back.']",,2018-10-26 01:31:19.006100,2018-10-26,01:31:19.006100,2018
message,UJT0FC0MR,"['seem', 'trouble', 'ytree/rockstar/consistent', 'trees.', 'best', 'place', 'ask,', 'but:', 'using', 'something', '""', '=', 'ytree.load(""rockstar_halos/out_0.list"")', '""', 'gives', 'nodes,', '""', 'a[#][""prog""]', '""', 'only', 'returns', 'original', 'entry', '[', 'treenode[#]', ']', 'generating', 'merger', 'trees', 'consistent', 'trees', 'loading', 'them', 'via', '""', '=', 'ytree.load("".../tree_0_0_0.dat"")', '""', 'fixes', 'problem,', 'allows', 'find', 'progenitors/descendants.', 'however,', 'reason,', 'changes', 'mass,', 'position,', 'etc.', 'original', 'rockstar', 'halos,', 'longer', 'figure', 'treenodes', 'correspond', 'halos', 'originally', 'interested', 'in.', '(this', 'case', 'take', 'approach', 'given', 'above.)', 'anyone', 'help', 'either', 'issue?']",,2019-08-01 12:09:38.089300,2019-08-01,12:09:38.089300,2019
message,ULQT4PXBP,"['possible', 'volume', 'rendering', 'data', '3d', 'numpy', 'array?', 'data', 'either', 'continuous', 'segmented', '(only', '0', '1)', '3d.']",,2019-08-01 18:43:05.090300,2019-08-01,18:43:05.090300,2019
message,UHWBQ8VPB,"['~USER', 'joined', 'channel']",,2019-04-22 04:12:43.004100,2019-04-22,04:12:43.004100,2019
message,UBJU11GJU,"['hi,', 'wondering', 'ray', 'data,', 'simple', 'integration', 'along', 'ray,', 'ray.integrate()', 'seems', 'only', 'work', 'along', 'cartesian', 'axis.']",,2018-07-21 12:13:55.000046,2018-07-21,12:13:55.000046,2018
message,U042HLT7U,"['~USER', 'good', 'question.', 'believe', 'manually', 'integrate', 'rays.', 'length', 'field', '~CODESNIPPET']",,2018-07-21 13:07:08.000044,2018-07-21,13:07:08.000044,2018
message,U37DTBL6N,"['hey!', ""yt's"", 'plotting', 'machinery', 'somehow', 'lower', 'level:', 'bunch', 'particles', ""i'd"", 'plot']",,2019-03-26 11:46:20.141400,2019-03-26,11:46:20.141400,2019
message,U37DTBL6N,"['however,', 'change', 'their', 'position', 'adding', 'noise']",,2019-03-26 11:47:06.142100,2019-03-26,11:47:06.142100,2019
message,U042FH0RB,"['guess', 'reload', 'particles', 'using', 'load_particles?', 'don’t', 'think', 'there’s', 'modify', 'particle', 'fields', 'memory.', 'yt', 'plots', 'created', 'using', 'dataset', 'yt', 'data', 'object,', 'you’ll', 'figure', 'data', 'format']",,2019-03-26 11:51:00.144500,2019-03-26,11:51:00.144500,2019
message,U042FH0RB,"['don’t', 'yt’s', 'plotting', 'system', 'matplotlib']",,2019-03-26 11:51:12.144800,2019-03-26,11:51:12.144800,2019
message,U042FH0RB,"['sometimes', 'that’s', 'easier', 'than', 'trying', 'yt’s', 'plotting', 'system', 'work', 'wasn’t', 'intended']",,2019-03-26 11:51:31.145200,2019-03-26,11:51:31.145200,2019
message,U37DTBL6N,['ok!'],,2019-03-26 11:51:42.145500,2019-03-26,11:51:42.145500,2019
message,U042J5BN6,"['interesting', 'think', 'modifying', 'existing', 'fields', 'point', 'future.', '~USER', 'wanted', 'well', 'last', 'week', 'coordinate', 'fields', 'affect', 'global', 'coordinate', 'transform.', 'interesting,', 'seems', 'pretty', 'deep', 'change.']",,2019-03-26 14:01:26.146800,2019-03-26,14:01:26.146800,2019
message,UH593L8TU,"['vein', 'setting', 'fields', 'rotate', 'coordinates,', ""i'm"", 'trying', 'access', 'field', 'set', 'within', 'another', 'field', ""i'm"", 'defining', ""it's"", 'returning', 'value', ""that's"", 'different', 'set.', 'print', 'outside', 'function', 'exists.', '~CODESNIPPET`', ""ad.set_field_parameter('rotation_vectors',"", 'ad.principal_axes_vectors)', 'ad.get_field_parameter(""rotation_vectors"")', 'array([[-4.64385979e-01,', '2.91482979e-01,', '8.36291418e-01],', '[', '7.08714933e-01,', '-4.43966940e-01,', '5.48285053e-01],', '[', '5.31101502e-01,', '8.47308108e-01,', '-4.06318212e-04]])', '~CODESNIPPET`', 'within', 'function', ""i'm"", 'defining', '~CODESNIPPET`', 'def', '_rotate_coordinates(field,', 'data):', 'data.has_field_parameter(""rotation_vectors""):', ""print('reading"", 'rotation', ""vectors')"", 'rv', '=', 'data.get_field_parameter(""rotation_vectors"")#.in_units(""cm/s"")', 'else:', 'rv', '=', 'data.ds.arr(np.eye(3))', ""print('the"", 'rotation', 'vectors', 'are:', 'rv)', 'return', ""get_coordinates_rotated(data['coordinates'],"", 'rv)', '~CODESNIPPET`', 'call', '~CODESNIPPET', 'prints', '~CODESNIPPET`', 'yt', ':', '[info', ']', '2019-03-26', '14:26:14,139', 'allocating', '2.002e+08', 'particles', '(index', 'particle', 'type', ""'all')"", 'yt', ':', '[info', ']', '2019-03-26', '14:26:59,358', 'identified', '1.257e+07', 'octs', 'reading', 'rotation', 'vectors', 'rotation', 'vectors', 'are:', '0.0', '~CODESNIPPET`']",,2019-03-26 14:29:43.150900,2019-03-26,14:29:43.150900,2019
message,U042FH0RB,"['field', 'parameters', 'scalars']",,2019-03-26 14:31:12.151600,2019-03-26,14:31:12.151600,2019
message,U042FH0RB,"['unless', 'it’s', 'limited', 'set', 'specifically', 'enumerated', 'yt', 'non-scalar']",,2019-03-26 14:31:25.152000,2019-03-26,14:31:25.152000,2019
message,U042FH0RB,"['basically,', 'during', 'field', 'detection', 'process,', 'yt', 'needs', 'dummy', 'values', 'field', 'parameters']",,2019-03-26 14:31:58.152500,2019-03-26,14:31:58.152500,2019
message,U042FH0RB,"['field', 'parameters', 'yt', 'doesn’t', 'know', 'yet,', 'can’t', 'guess', 'values', 'proper', 'shape']",,2019-03-26 14:32:18.153100,2019-03-26,14:32:18.153100,2019
message,U042FH0RB,"['fix', 'add', 'field', 'parameter', 'registry', 'yt']",,2019-03-26 14:32:29.153600,2019-03-26,14:32:29.153600,2019
message,U042FH0RB,"['take', 'work', 'well', 'beyond']",,2019-03-26 14:32:41.154100,2019-03-26,14:32:41.154100,2019
message,U042FH0RB,"['another', 'fix', 'global', 'variable', 'instead', 'field', 'parameters']",,2019-03-26 14:32:52.154400,2019-03-26,14:32:52.154400,2019
message,U042FH0RB,"['sorry', 'confusing,', 'something', 'we’ve', 'seen', 'other', 'people', 'past']",,2019-03-26 14:33:08.154900,2019-03-26,14:33:08.154900,2019
message,UH593L8TU,"[':see_no_evil:', 'know', 'precomputed', 'rotation', 'matrix', 'function', '~CODESNIPPET?']",,2019-03-26 14:33:12.155000,2019-03-26,14:33:12.155000,2019
message,U042FH0RB,"['yes,', 'using', 'global', 'variable']",,2019-03-26 14:33:21.155200,2019-03-26,14:33:21.155200,2019
message,UH593L8TU,"['sorry,', 'saw']",,2019-03-26 14:33:29.155400,2019-03-26,14:33:29.155400,2019
message,U042FH0RB,"['curiosity,', 'why', 'field?']",,2019-03-26 14:33:59.155800,2019-03-26,14:33:59.155800,2019
message,U042FH0RB,"['what’s', 'ultimate', 'goal', 'here?']",,2019-03-26 14:34:04.156000,2019-03-26,14:34:04.156000,2019
message,U042FH0RB,"['it’s', 'possible', 'whatever', 'you’re', 'trying', 'accomplished', 'without', 'rotating', 'data']",,2019-03-26 14:34:34.156400,2019-03-26,14:34:34.156400,2019
message,UH593L8TU,"[""i'm"", 'trying', 'put', 'simulation', 'same', 'frame', 'ananke', 'synthetic', 'gaia', 'survey', 'latte', 'simulation', 'defined', 'pre', 'computed', 'center,', 'center', 'velocity,', 'rotation', 'matrix,', 'lsr', 'center', 'velocity']",,2019-03-26 14:36:18.157600,2019-03-26,14:36:18.157600,2019
message,U042FH0RB,"['ultimately', 'sensitive', 'dataset', 'rotated?']",,2019-03-26 14:36:44.158100,2019-03-26,14:36:44.158100,2019
message,UH593L8TU,"['reconstruct', 'metallicity', 'weighted', 'gas', 'density', 'grid', 'positions', 'around', 'position,', 'same', 'positions', ""i'm"", 'inferring', 'model', 'thinks', 'metallicity', 'weighted', 'gas', 'density']",,2019-03-26 14:37:39.159600,2019-03-26,14:37:39.159600,2019
message,U042FH0RB,"['think', 'off-axis', 'slice?']",,2019-03-26 14:37:54.160000,2019-03-26,14:37:54.160000,2019
message,UH593L8TU,"['feed', 'grid', 'positions', 'model', 'latte', 'simulation', 'compare', 'prediction', 'truth']",,2019-03-26 14:38:23.160500,2019-03-26,14:38:23.160500,2019
message,UH593L8TU,"[""what's"", 'off-axis', 'slice?']",,2019-03-26 14:38:30.160900,2019-03-26,14:38:30.160900,2019
message,U042FH0RB,"['guess', 'don’t', 'api', 'non-axis-aligned', 'covering', 'grids,', 'worth', 'adding', 'point']",,2019-03-26 14:38:36.161000,2019-03-26,14:38:36.161000,2019
message,U042FH0RB,"['create', 'yt', 'slices', 'arbitrary', 'angles', 'coordinate', 'axes']",,2019-03-26 14:39:04.161700,2019-03-26,14:39:04.161700,2019
message,UH593L8TU,"['properly', 'rotated', 'particles', 'python', 'array,', 'somehow', 'add', 'yt', 'dataset?']",,2019-03-26 14:39:53.163200,2019-03-26,14:39:53.163200,2019
message,U042FH0RB,['yt.load_particles'],,2019-03-26 14:40:00.163400,2019-03-26,14:40:00.163400,2019
message,U042FH0RB,"['fit', 'memory', 'though']",,2019-03-26 14:40:06.163600,2019-03-26,14:40:06.163600,2019
message,UH593L8TU,"['fits', 'memory', '!']",,2019-03-26 14:40:38.164100,2019-03-26,14:40:38.164100,2019
message,U042FH0RB,"['pass', 'smoothing_length', 'field', 'load_particles', 'gets', 'recognized', 'sph', 'data']",,2019-03-26 14:41:12.164900,2019-03-26,14:41:12.164900,2019
message,UH593L8TU,"['awesome,', 'try', 'route', ':slightly_smiling_face:']",,2019-03-26 14:42:41.165700,2019-03-26,14:42:41.165700,2019
message,U042FH0RB,"['don’t', 'think', 'terribly', 'hard', 'optionally', 'people', 'rotate', 'particle', 'data,', 'e.g.', 'passing', 'rotation', 'matrix', 'yt.load', 'something,', 'think', 'particle', 'data', 'reasonable', 'feature', 'request']",,2019-03-26 14:46:26.166600,2019-03-26,14:46:26.166600,2019
message,U0860SXLK,"['make', 'sense', 'consider', 'rotation', 'matrix', '~CODESNIPPET', 'fields?', ""it's"", 'translation', '+', 'rotation']",,2019-03-26 14:54:44.168000,2019-03-26,14:54:44.168000,2019
message,U042FH0RB,"['that’s', 'good', 'point,', 'they', 'already', 'respect', 'normal_vector']",,2019-03-26 14:57:58.169400,2019-03-26,14:57:58.169400,2019
message,U042FH0RB,"['guess', 'that’s', '~USER', 'wants', 'rotation']",,2019-03-26 14:58:08.169700,2019-03-26,14:58:08.169700,2019
message,U042FH0RB,"['~USER', 'think', 'name', 'standardized', '~CODESNIPPET']",,2019-03-26 14:58:45.170200,2019-03-26,14:58:45.170200,2019
message,U0860SXLK,"['thinking', 'one', 'forgot', 'name']",,2019-03-26 14:59:37.170900,2019-03-26,14:59:37.170900,2019
message,U0860SXLK,"['probably', 'difficult', 'implement']",,2019-03-26 15:00:10.171700,2019-03-26,15:00:10.171700,2019
message,U042FH0RB,"['field', 'knows', '~CODESNIPPET', '~CODESNIPPET,', 'it’s', 'already', 'implemented']",,2019-03-26 15:00:18.172000,2019-03-26,15:00:18.172000,2019
message,U042FH0RB,"['guess', 'respect', '~CODESNIPPET?']",,2019-03-26 15:00:29.172400,2019-03-26,15:00:29.172400,2019
message,U0860SXLK,"[""that's"", 'even', 'easier,', 'wire', 'them']",,2019-03-26 15:00:59.173300,2019-03-26,15:00:59.173300,2019
message,U042HLT7U,"['think', 'good', 'idea,', 'probably', 'implemented', 'without', 'touching', 'many', 'bits', 'code.']",,2019-03-26 15:32:10.173900,2019-03-26,15:32:10.173900,2019
message,UH593L8TU,"['~USER', '~USER', 'type', 'kernel', '~CODESNIPPET', 'generating', 'field', 'each', 'position', 'grid?', ""i'm"", 'trying', 'understand', 'convert', 'smoothing', 'lengths', 'output', 'fire', 'simulations', 'make', 'calculation', 'accurate.']",,2019-03-26 17:19:06.178000,2019-03-26,17:19:06.178000,2019
message,U042FH0RB,"['default', 'cubic', 'spline', 'kernel,', 'it’s', 'configurable']",,2019-03-26 17:23:01.178300,2019-03-26,17:23:01.178300,2019
message,U042FH0RB,['~HYPERLINK'],,2019-03-26 17:23:17.178500,2019-03-26,17:23:17.178500,2019
message,U042FH0RB,"['although', 'dunno', 'offhand', 'ability', 'alternate', 'kernels', 'exposed', 'moment', 'high-level', 'interface']",,2019-03-26 17:24:14.179000,2019-03-26,17:24:14.179000,2019
message,U0860SXLK,"['~USER', 'works,', '~CODESNIPPET', 'spline', 'kernel', 'used', 'gizmo.', ""there's"", 'subtlety', 'spatial', 'interpolation,', ""gizmo's"", 'normalization', 'different', 'usual', 'sph.', 'computationally', 'similar', 'gather', 'method.', 'since', 'gather', 'already', 'implemented', '~USER,', 'worth', 'adding', '""gizmo""', 'method', 'too.']",,2019-03-26 17:46:15.184500,2019-03-26,17:46:15.184500,2019
message,UH593L8TU,"['hoping', '~CODESNIPPET', 'method', ""it's"", 'faster,', ""you're"", 'suggesting', 'stick', '~CODESNIPPET', 'normalization', 'issues?']",,2019-03-26 17:48:00.184700,2019-03-26,17:48:00.184700,2019
message,U9CE5D9LZ,"['big', 'dataset?', 'mean', 'gather', 'certainly', 'slower', ""isn't"", '**too**', 'slow']",,2019-03-26 17:49:15.184900,2019-03-26,17:49:15.184900,2019
message,U0860SXLK,"['visualization', 'purpose,', '~CODESNIPPET', 'fine.', ""you'd"", 'keep', 'close', 'possible', 'gizmo', 'code', ""there's"", 'slightly', 'modify', '~CODESNIPPET.', ""it's"", 'yt', 'yet,', ""won't"", 'difficult', 'implement.', 'heavy-lifting', 'already', 'done', '~CODESNIPPET', 'code.']",,2019-03-26 17:51:40.185100,2019-03-26,17:51:40.185100,2019
message,U9CE5D9LZ,"['subtlety?', 'instead', 'taking', 'kth', 'neighbour?']",,2019-03-26 17:52:56.185300,2019-03-26,17:52:56.185300,2019
message,U0860SXLK,"[""here's"", 'equation.', 'normal', 'gather', 'assumes', 'omega(x)', '=', '1.']",png,2019-03-26 17:56:05.185500,2019-03-26,17:56:05.185500,2019
message,U0860SXLK,"['visual', 'comparison.']",png,2019-03-26 17:56:36.185900,2019-03-26,17:56:36.185900,2019
message,U0860SXLK,['~HYPERLINK'],,2019-03-26 17:57:19.186300,2019-03-26,17:57:19.186300,2019
message,U9CE5D9LZ,"['see!', ""didn't"", 'realise', 'smoothing', 'length', 'calculation', 'different']",,2019-03-26 17:58:36.186500,2019-03-26,17:58:36.186500,2019
message,U9CE5D9LZ,"['traditional', 'gather', 'analysing', 'arepo', 'sph', 'data', '-', 'never', 'worry', 'much', 'it.', 'maybe', 'worry', 'more']",,2019-03-26 17:59:30.186700,2019-03-26,17:59:30.186700,2019
message,U0860SXLK,"['addition', 'gather', 'already', 'great', 'improvement.', 'probably', 'gather', 'method', 'modified', 'optionally', 'switch', 'gizmo', 'normalization?']",,2019-03-26 18:11:18.186900,2019-03-26,18:11:18.186900,2019
message,U9CE5D9LZ,"['guess', ""it's"", 'something', 'switch', 'detect', 'ds', 'gizmo']",,2019-03-26 18:13:40.187100,2019-03-26,18:13:40.187100,2019
